Province/State,Country/Region,Lat,Long,Date,Value,ISO 3166-1 Alpha 3-Codes,Region Code,Sub-region Code,Intermediate Region Code
,Grenada,12.1165,-61.679,23-04-2020,15,GRD,19,419,29
,Grenada,12.1165,-61.679,22-04-2020,15,GRD,19,419,29
,Grenada,12.1165,-61.679,21-04-2020,14,GRD,19,419,29
,Grenada,12.1165,-61.679,20-04-2020,14,GRD,19,419,29
,Grenada,12.1165,-61.679,19-04-2020,14,GRD,19,419,29
,Grenada,12.1165,-61.679,18-04-2020,14,GRD,19,419,29
,Grenada,12.1165,-61.679,17-04-2020,14,GRD,19,419,29
,Grenada,12.1165,-61.679,16-04-2020,14,GRD,19,419,29
,Grenada,12.1165,-61.679,15-04-2020,14,GRD,19,419,29
,Grenada,12.1165,-61.679,14-04-2020,14,GRD,19,419,29
,Grenada,12.1165,-61.679,13-04-2020,14,GRD,19,419,29
,Grenada,12.1165,-61.679,12-04-2020,14,GRD,19,419,29
,Grenada,12.1165,-61.679,11-04-2020,14,GRD,19,419,29
,Grenada,12.1165,-61.679,10-04-2020,14,GRD,19,419,29
,Grenada,12.1165,-61.679,09-04-2020,12,GRD,19,419,29
,Grenada,12.1165,-61.679,08-04-2020,12,GRD,19,419,29
,Grenada,12.1165,-61.679,07-04-2020,12,GRD,19,419,29
,Grenada,12.1165,-61.679,06-04-2020,12,GRD,19,419,29
,Grenada,12.1165,-61.679,05-04-2020,12,GRD,19,419,29
,Grenada,12.1165,-61.679,04-04-2020,12,GRD,19,419,29
,Grenada,12.1165,-61.679,03-04-2020,12,GRD,19,419,29
,Grenada,12.1165,-61.679,02-04-2020,10,GRD,19,419,29
,Grenada,12.1165,-61.679,01-04-2020,9,GRD,19,419,29
,Grenada,12.1165,-61.679,31-03-2020,9,GRD,19,419,29
,Grenada,12.1165,-61.679,30-03-2020,9,GRD,19,419,29
,Grenada,12.1165,-61.679,29-03-2020,9,GRD,19,419,29
,Grenada,12.1165,-61.679,28-03-2020,7,GRD,19,419,29
,Grenada,12.1165,-61.679,27-03-2020,7,GRD,19,419,29
,Grenada,12.1165,-61.679,26-03-2020,7,GRD,19,419,29
,Grenada,12.1165,-61.679,25-03-2020,1,GRD,19,419,29
,Grenada,12.1165,-61.679,24-03-2020,1,GRD,19,419,29
,Grenada,12.1165,-61.679,23-03-2020,1,GRD,19,419,29
,Grenada,12.1165,-61.679,22-03-2020,1,GRD,19,419,29
,Grenada,12.1165,-61.679,21-03-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,20-03-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,19-03-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,18-03-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,17-03-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,16-03-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,15-03-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,14-03-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,13-03-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,12-03-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,11-03-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,10-03-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,09-03-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,08-03-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,07-03-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,06-03-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,05-03-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,04-03-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,03-03-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,02-03-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,01-03-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,29-02-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,28-02-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,27-02-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,26-02-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,25-02-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,24-02-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,23-02-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,22-02-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,21-02-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,20-02-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,19-02-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,18-02-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,17-02-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,16-02-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,15-02-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,14-02-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,13-02-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,12-02-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,11-02-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,10-02-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,09-02-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,08-02-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,07-02-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,06-02-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,05-02-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,04-02-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,03-02-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,02-02-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,01-02-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,31-01-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,30-01-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,29-01-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,28-01-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,27-01-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,26-01-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,25-01-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,24-01-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,23-01-2020,0,GRD,19,419,29
,Grenada,12.1165,-61.679,22-01-2020,0,GRD,19,419,29
,Guatemala,15.7835,-90.2308,15-05-2020,1643,GTM,19,419,13
,Guatemala,15.7835,-90.2308,14-05-2020,1518,GTM,19,419,13
,Guatemala,15.7835,-90.2308,13-05-2020,1342,GTM,19,419,13
,Guatemala,15.7835,-90.2308,12-05-2020,1199,GTM,19,419,13
,Guatemala,15.7835,-90.2308,11-05-2020,1114,GTM,19,419,13
,Guatemala,15.7835,-90.2308,10-05-2020,1052,GTM,19,419,13
,Guatemala,15.7835,-90.2308,09-05-2020,967,GTM,19,419,13
,Guatemala,15.7835,-90.2308,08-05-2020,900,GTM,19,419,13
,Guatemala,15.7835,-90.2308,07-05-2020,832,GTM,19,419,13
,Guatemala,15.7835,-90.2308,06-05-2020,798,GTM,19,419,13
,Guatemala,15.7835,-90.2308,05-05-2020,763,GTM,19,419,13
,Guatemala,15.7835,-90.2308,04-05-2020,730,GTM,19,419,13
,Guatemala,15.7835,-90.2308,03-05-2020,703,GTM,19,419,13
,Guatemala,15.7835,-90.2308,02-05-2020,688,GTM,19,419,13
,Guatemala,15.7835,-90.2308,01-05-2020,644,GTM,19,419,13
,Guatemala,15.7835,-90.2308,30-04-2020,599,GTM,19,419,13
,Guatemala,15.7835,-90.2308,29-04-2020,557,GTM,19,419,13
,Guatemala,15.7835,-90.2308,28-04-2020,530,GTM,19,419,13
,Guatemala,15.7835,-90.2308,27-04-2020,530,GTM,19,419,13
,Guatemala,15.7835,-90.2308,26-04-2020,500,GTM,19,419,13
,Guatemala,15.7835,-90.2308,25-04-2020,473,GTM,19,419,13
,Guatemala,15.7835,-90.2308,24-04-2020,430,GTM,19,419,13
,Guatemala,15.7835,-90.2308,23-04-2020,384,GTM,19,419,13
,Guatemala,15.7835,-90.2308,22-04-2020,316,GTM,19,419,13
,Guatemala,15.7835,-90.2308,21-04-2020,294,GTM,19,419,13
,Guatemala,15.7835,-90.2308,20-04-2020,289,GTM,19,419,13
,Guatemala,15.7835,-90.2308,19-04-2020,257,GTM,19,419,13
,Guatemala,15.7835,-90.2308,18-04-2020,235,GTM,19,419,13
,Guatemala,15.7835,-90.2308,17-04-2020,214,GTM,19,419,13
,Guatemala,15.7835,-90.2308,16-04-2020,196,GTM,19,419,13
,Guatemala,15.7835,-90.2308,15-04-2020,180,GTM,19,419,13
,Guatemala,15.7835,-90.2308,14-04-2020,167,GTM,19,419,13
,Guatemala,15.7835,-90.2308,13-04-2020,156,GTM,19,419,13
,Guatemala,15.7835,-90.2308,12-04-2020,155,GTM,19,419,13
,Guatemala,15.7835,-90.2308,11-04-2020,137,GTM,19,419,13
,Guatemala,15.7835,-90.2308,10-04-2020,126,GTM,19,419,13
,Guatemala,15.7835,-90.2308,09-04-2020,95,GTM,19,419,13
,Guatemala,15.7835,-90.2308,08-04-2020,87,GTM,19,419,13
,Guatemala,15.7835,-90.2308,07-04-2020,77,GTM,19,419,13
,Guatemala,15.7835,-90.2308,06-04-2020,70,GTM,19,419,13
,Guatemala,15.7835,-90.2308,05-04-2020,61,GTM,19,419,13
,Guatemala,15.7835,-90.2308,04-04-2020,61,GTM,19,419,13
,Guatemala,15.7835,-90.2308,03-04-2020,50,GTM,19,419,13
,Guatemala,15.7835,-90.2308,02-04-2020,47,GTM,19,419,13
,Guatemala,15.7835,-90.2308,01-04-2020,39,GTM,19,419,13
,Guatemala,15.7835,-90.2308,31-03-2020,38,GTM,19,419,13
,Guatemala,15.7835,-90.2308,30-03-2020,36,GTM,19,419,13
,Guatemala,15.7835,-90.2308,29-03-2020,34,GTM,19,419,13
,Guatemala,15.7835,-90.2308,28-03-2020,34,GTM,19,419,13
,Guatemala,15.7835,-90.2308,27-03-2020,28,GTM,19,419,13
,Guatemala,15.7835,-90.2308,26-03-2020,25,GTM,19,419,13
,Guatemala,15.7835,-90.2308,25-03-2020,24,GTM,19,419,13
,Guatemala,15.7835,-90.2308,24-03-2020,21,GTM,19,419,13
,Guatemala,15.7835,-90.2308,23-03-2020,20,GTM,19,419,13
,Guatemala,15.7835,-90.2308,22-03-2020,19,GTM,19,419,13
,Guatemala,15.7835,-90.2308,21-03-2020,17,GTM,19,419,13
,Guatemala,15.7835,-90.2308,20-03-2020,12,GTM,19,419,13
,Guatemala,15.7835,-90.2308,19-03-2020,9,GTM,19,419,13
,Guatemala,15.7835,-90.2308,18-03-2020,6,GTM,19,419,13
,Guatemala,15.7835,-90.2308,17-03-2020,6,GTM,19,419,13
,Guatemala,15.7835,-90.2308,16-03-2020,2,GTM,19,419,13
,Guatemala,15.7835,-90.2308,15-03-2020,1,GTM,19,419,13
,Guatemala,15.7835,-90.2308,14-03-2020,1,GTM,19,419,13
,Guatemala,15.7835,-90.2308,13-03-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,12-03-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,11-03-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,10-03-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,09-03-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,08-03-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,07-03-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,06-03-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,05-03-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,04-03-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,03-03-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,02-03-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,01-03-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,29-02-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,28-02-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,27-02-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,26-02-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,25-02-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,24-02-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,23-02-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,22-02-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,21-02-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,20-02-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,19-02-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,18-02-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,17-02-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,16-02-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,15-02-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,14-02-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,13-02-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,12-02-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,11-02-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,10-02-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,09-02-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,08-02-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,07-02-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,06-02-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,05-02-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,04-02-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,03-02-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,02-02-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,01-02-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,31-01-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,30-01-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,29-01-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,28-01-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,27-01-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,26-01-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,25-01-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,24-01-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,23-01-2020,0,GTM,19,419,13
,Guatemala,15.7835,-90.2308,22-01-2020,0,GTM,19,419,13
,Guinea,9.9456,-9.6966,15-05-2020,2473,GIN,2,202,11
,Guinea,9.9456,-9.6966,14-05-2020,2473,GIN,2,202,11
,Guinea,9.9456,-9.6966,13-05-2020,2374,GIN,2,202,11
,Guinea,9.9456,-9.6966,12-05-2020,2298,GIN,2,202,11
,Guinea,9.9456,-9.6966,11-05-2020,2146,GIN,2,202,11
,Guinea,9.9456,-9.6966,10-05-2020,2146,GIN,2,202,11
,Guinea,9.9456,-9.6966,09-05-2020,2042,GIN,2,202,11
,Guinea,9.9456,-9.6966,08-05-2020,2009,GIN,2,202,11
,Guinea,9.9456,-9.6966,07-05-2020,1927,GIN,2,202,11
,Guinea,9.9456,-9.6966,06-05-2020,1856,GIN,2,202,11
,Guinea,9.9456,-9.6966,05-05-2020,1811,GIN,2,202,11
,Guinea,9.9456,-9.6966,04-05-2020,1710,GIN,2,202,11
,Guinea,9.9456,-9.6966,03-05-2020,1586,GIN,2,202,11
,Guinea,9.9456,-9.6966,02-05-2020,1586,GIN,2,202,11
,Guinea,9.9456,-9.6966,01-05-2020,1537,GIN,2,202,11
,Guinea,9.9456,-9.6966,30-04-2020,1495,GIN,2,202,11
,Guinea,9.9456,-9.6966,29-04-2020,1351,GIN,2,202,11
,Guinea,9.9456,-9.6966,28-04-2020,1240,GIN,2,202,11
,Guinea,9.9456,-9.6966,27-04-2020,1163,GIN,2,202,11
,Guinea,9.9456,-9.6966,26-04-2020,996,GIN,2,202,11
,Guinea,9.9456,-9.6966,25-04-2020,996,GIN,2,202,11
,Guinea,9.9456,-9.6966,24-04-2020,954,GIN,2,202,11
,Guinea,9.9456,-9.6966,23-04-2020,862,GIN,2,202,11
,Guinea,9.9456,-9.6966,22-04-2020,761,GIN,2,202,11
,Guinea,9.9456,-9.6966,21-04-2020,688,GIN,2,202,11
,Guinea,9.9456,-9.6966,20-04-2020,622,GIN,2,202,11
,Guinea,9.9456,-9.6966,19-04-2020,579,GIN,2,202,11
,Guinea,9.9456,-9.6966,18-04-2020,518,GIN,2,202,11
,Guinea,9.9456,-9.6966,17-04-2020,477,GIN,2,202,11
,Guinea,9.9456,-9.6966,16-04-2020,438,GIN,2,202,11
,Guinea,9.9456,-9.6966,15-04-2020,404,GIN,2,202,11
,Guinea,9.9456,-9.6966,14-04-2020,363,GIN,2,202,11
,Guinea,9.9456,-9.6966,13-04-2020,319,GIN,2,202,11
,Guinea,9.9456,-9.6966,12-04-2020,250,GIN,2,202,11
,Guinea,9.9456,-9.6966,11-04-2020,250,GIN,2,202,11
,Guinea,9.9456,-9.6966,10-04-2020,212,GIN,2,202,11
,Guinea,9.9456,-9.6966,09-04-2020,194,GIN,2,202,11
,Guinea,9.9456,-9.6966,08-04-2020,164,GIN,2,202,11
,Guinea,9.9456,-9.6966,07-04-2020,144,GIN,2,202,11
,Guinea,9.9456,-9.6966,06-04-2020,128,GIN,2,202,11
,Guinea,9.9456,-9.6966,05-04-2020,121,GIN,2,202,11
,Guinea,9.9456,-9.6966,04-04-2020,111,GIN,2,202,11
,Guinea,9.9456,-9.6966,03-04-2020,73,GIN,2,202,11
,Guinea,9.9456,-9.6966,02-04-2020,52,GIN,2,202,11
,Guinea,9.9456,-9.6966,01-04-2020,30,GIN,2,202,11
,Guinea,9.9456,-9.6966,31-03-2020,22,GIN,2,202,11
,Guinea,9.9456,-9.6966,30-03-2020,22,GIN,2,202,11
,Guinea,9.9456,-9.6966,29-03-2020,16,GIN,2,202,11
,Guinea,9.9456,-9.6966,28-03-2020,8,GIN,2,202,11
,Guinea,9.9456,-9.6966,27-03-2020,8,GIN,2,202,11
,Guinea,9.9456,-9.6966,26-03-2020,4,GIN,2,202,11
,Guinea,9.9456,-9.6966,25-03-2020,4,GIN,2,202,11
,Guinea,9.9456,-9.6966,24-03-2020,4,GIN,2,202,11
,Guinea,9.9456,-9.6966,23-03-2020,4,GIN,2,202,11
,Guinea,9.9456,-9.6966,22-03-2020,2,GIN,2,202,11
,Guinea,9.9456,-9.6966,21-03-2020,2,GIN,2,202,11
,Guinea,9.9456,-9.6966,20-03-2020,1,GIN,2,202,11
,Guinea,9.9456,-9.6966,19-03-2020,1,GIN,2,202,11
,Guinea,9.9456,-9.6966,18-03-2020,1,GIN,2,202,11
,Guinea,9.9456,-9.6966,17-03-2020,1,GIN,2,202,11
,Guinea,9.9456,-9.6966,16-03-2020,1,GIN,2,202,11
,Guinea,9.9456,-9.6966,15-03-2020,1,GIN,2,202,11
,Guinea,9.9456,-9.6966,14-03-2020,1,GIN,2,202,11
,Guinea,9.9456,-9.6966,13-03-2020,1,GIN,2,202,11
,Guinea,9.9456,-9.6966,12-03-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,11-03-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,10-03-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,09-03-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,08-03-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,07-03-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,06-03-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,05-03-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,04-03-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,03-03-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,02-03-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,01-03-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,29-02-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,28-02-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,27-02-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,26-02-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,25-02-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,24-02-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,23-02-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,22-02-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,21-02-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,20-02-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,19-02-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,18-02-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,17-02-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,16-02-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,15-02-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,14-02-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,13-02-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,12-02-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,11-02-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,10-02-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,09-02-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,08-02-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,07-02-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,06-02-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,05-02-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,04-02-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,03-02-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,02-02-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,01-02-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,31-01-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,30-01-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,29-01-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,28-01-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,27-01-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,26-01-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,25-01-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,24-01-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,23-01-2020,0,GIN,2,202,11
,Guinea,9.9456,-9.6966,22-01-2020,0,GIN,2,202,11
,Guinea-Bissau,11.8037,-15.1804,15-05-2020,913,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,14-05-2020,913,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,13-05-2020,836,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,12-05-2020,820,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,11-05-2020,761,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,10-05-2020,726,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,09-05-2020,641,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,08-05-2020,594,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,07-05-2020,564,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,06-05-2020,475,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,05-05-2020,413,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,04-05-2020,413,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,03-05-2020,257,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,02-05-2020,257,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,01-05-2020,257,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,30-04-2020,205,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,29-04-2020,205,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,28-04-2020,73,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,27-04-2020,73,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,26-04-2020,53,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,25-04-2020,52,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,24-04-2020,52,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,23-04-2020,50,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,22-04-2020,50,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,21-04-2020,50,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,20-04-2020,50,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,19-04-2020,50,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,18-04-2020,46,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,17-04-2020,43,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,16-04-2020,43,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,15-04-2020,43,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,14-04-2020,38,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,13-04-2020,38,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,12-04-2020,38,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,11-04-2020,38,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,10-04-2020,36,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,09-04-2020,36,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,08-04-2020,33,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,07-04-2020,33,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,06-04-2020,18,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,05-04-2020,18,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,04-04-2020,18,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,03-04-2020,15,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,02-04-2020,9,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,01-04-2020,9,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,31-03-2020,8,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,30-03-2020,8,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,29-03-2020,2,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,28-03-2020,2,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,27-03-2020,2,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,26-03-2020,2,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,25-03-2020,2,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,24-03-2020,0,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,23-03-2020,0,GNB,2,202,11
,Guinea-Bissau,11.8037,-15.1804,22-03-2020,0,GNB,2,202,11
